Data,Open,High,Low,Close
9/7/2016,1792.71,1815.28,1792.71,1810.02
9/8/2016,1811.76,1818.94,1789.59,1793.48
9/9/2016,1792.55,1792.62,1753.12,1754.12
9/12/2016,1746.6,1746.6,1710.61,1731.37
9/13/2016,1736.54,1745.4,1718.56,1727.69
9/14/2016,1730.91,1742.23,1725.57,1736.68
9/15/2016,1736.24,1745.97,1735.85,1745.97
9/16/2016,1745.2,1747.91,1734.17,1734.26
9/19/2016,1740.57,1761.7,1740.57,1749.78
9/20/2016,1748.71,1755.59,1741.64,1755.59
9/21/2016,1755.52,1761.41,1753.22,1758.47
9/22/2016,1762.09,1776.22,1748.65,1776.22
9/23/2016,1774.4,1774.4,1748.18,1762.48
9/26/2016,1756.5,1756.5,1730.04,1740.05
9/27/2016,1741.68,1743.86,1716.97,1732.81
9/28/2016,1734.12,1743.4,1728.35,1734.59
9/29/2016,1730.66,1735.49,1715.78,1730.45
9/30/2016,1723.24,1732.52,1709.51,1709.51
10/3/2016,1713.16,1728.59,1711.02,1725.44
10/4/2016,1728.57,1756.87,1728.57,1754.04
10/5/2016,1755.28,1769.2,1743.5,1762.23
10/6/2016,1762.95,1763.83,1750.87,1761.9
10/7/2016,1762.35,1762.35,1748.3,1751.72
10/10/2016,1757.71,1769.84,1755.77,1765.95
10/11/2016,1767.37,1770.34,1754.76,1757.04
10/12/2016,1753.78,1760.43,1743.75,1760.43
10/13/2016,1751.92,1751.92,1726.8,1727.55
10/14/2016,1732.81,1737.65,1719.64,1719.64
10/17/2016,1717.26,1728.36,1711.92,1714.2
10/18/2016,1720.14,1731.22,1711.86,1721.21
10/19/2016,1722.43,1750.44,1720.63,1744.53
10/20/2016,1751.16,1758.76,1747.85,1748.99
10/21/2016,1751.18,1760.14,1749.32,1752.25
10/24/2016,1753.46,1784.95,1753.46,1782.79
10/25/2016,1782.68,1800,1782.68,1785.59
10/26/2016,1785.14,1790.94,1771.44,1779.73
10/27/2016,1780.78,1798.42,1779.74,1795.33
10/28/2016,1795.14,1817.79,1783.82,1817.79
10/31/2016,1816.88,1831.49,1809.89,1814.66
11/2/2016,1804.87,1804.87,1759.01,1765.62
11/3/2016,1764.66,1773.49,1756.86,1767.37
11/4/2016,1765.48,1766.13,1757.07,1758.22
11/7/2016,1773.16,1788.47,1755.4,1761.79
11/8/2016,1767.24,1783.22,1767.24,1783.22
11/9/2016,1761.64,1790.66,1748.46,1790.66
11/10/2016,1800.19,1831.76,1796.75,1796.75
11/14/2016,1794.23,1805.3,1753.86,1753.86
11/15/2016,1757.25,1767.71,1746.95,1754.02
11/16/2016,1757.61,1769.29,1750.08,1758.54
11/17/2016,1761.95,1766.31,1739.73,1742.39
11/18/2016,1736.82,1741.6,1717.55,1725.74
11/21/2016,1731.39,1757.81,1731.39,1756.35
11/22/2016,1765.41,1779.86,1765.41,1775.66
11/23/2016,1772.69,1796.63,1772.66,1796.63
11/24/2016,1798,1811.99,1795.48,1807.27
11/25/2016,1810.46,1812.8,1785.16,1796.3
11/28/2016,1794.64,1796.61,1774.67,1776.3
11/29/2016,1777.84,1785.08,1771.13,1780.04
11/30/2016,1783.45,1808.78,1783.06,1798.22
12/1/2016,1802.89,1802.89,1781.72,1783.94
12/2/2016,1787.79,1790.9,1777.56,1783.57
12/5/2016,1788.93,1845.66,1788.93,1845.66
12/6/2016,1846.82,1878.76,1843.64,1876.56
12/7/2016,1877.73,1900.64,1874.68,1889.51
12/8/2016,1898.82,1924.22,1885.42,1921.08
12/9/2016,1916.66,1918.27,1888.59,1899.76
12/12/2016,1904.31,1904.52,1875.67,1882.58
12/13/2016,1886.78,1919.67,1885.2,1919.49
12/14/2016,1917.77,1935.51,1904.54,1934.87
12/15/2016,1931.36,1932.39,1909.35,1911.16
12/16/2016,1913.05,1927.9,1903.57,1918.54
12/19/2016,1915.46,1929.48,1893.02,1924.67
12/20/2016,1929.47,1948.4,1929.47,1940.46
12/21/2016,1941.74,1952.86,1925.43,1927.9
12/22/2016,1927.7,1944.84,1914.23,1943.73
12/23/2016,1942.49,1955.42,1927.03,1933.6
12/27/2016,1933.1,1939.56,1930.21,1936.72
12/28/2016,1935.38,1945.77,1924.02,1932.75
12/29/2016,1934.69,1946.32,1931.44,1946.32
12/30/2016,1948.89,1957.17,1945.23,1947.92
1/2/2017,1947.54,1963.54,1937.24,1956.72
1/3/2017,1961.73,1990.4,1961.73,1989.64
1/4/2017,1991.97,2001.91,1981.29,1999.93
1/5/2017,1994.72,2007.15,1986.53,1998.76
1/9/2017,1999.15,2009.19,1991.08,2009.19
1/10/2017,2007.4,2034.03,2007.4,2023.64
1/11/2017,2024.89,2033.43,2010.45,2030.64
1/12/2017,2029.68,2044.59,2015.98,2022.95
1/13/2017,2023.01,2027.02,2007.24,2015.89
1/16/2017,2013.32,2033.73,2002.09,2025.25
1/17/2017,2026.4,2026.4,2012.61,2015.28
1/18/2017,2018.57,2021.84,2005.65,2005.65
1/19/2017,2005.6,2020.12,2005.49,2015.47
1/20/2017,2015.31,2027.35,2006.01,2006.01
1/23/2017,2004.04,2007.59,1991.36,1991.36
1/24/2017,1994.53,2013.45,1985.66,2013.17
1/25/2017,2015.01,2080.98,2015.01,2079.15
1/26/2017,2086.78,2101.66,2074.26,2080.4
1/27/2017,2078.43,2087.72,2064.85,2084.05
1/30/2017,2082.83,2088.55,2051.49,2051.49
1/31/2017,2052.23,2074.86,2051.06,2056.83
2/1/2017,2065.94,2090.58,2065.94,2079.1
2/2/2017,2078.01,2079.66,2062.38,2065.14
2/3/2017,2065.59,2076.26,2060.17,2076.12
2/6/2017,2078.45,2096.99,2072.75,2089.61
2/7/2017,2089.06,2096.61,2078.29,2086.54
2/8/2017,2087.15,2091.32,2075.54,2083.65
2/9/2017,2092.88,2138.41,2090.98,2132.4
2/10/2017,2144.56,2159.87,2144.56,2154.79
2/13/2017,2161.17,2186.24,2157.79,2179.66
2/14/2017,2181.34,2186.18,2160.9,2173.76
2/15/2017,2180.23,2191.14,2162.71,2184.33
2/16/2017,2185.44,2225.04,2176.09,2215.36
2/17/2017,2214.85,2219.09,2181.51,2188.3
2/20/2017,2193.39,2200.49,2186.28,2192.79
2/21/2017,2192.53,2248.52,2192.18,2248.52
2/22/2017,2252.57,2260.77,2231.02,2251.02
2/23/2017,2249.81,2272.01,2241.82,2256.01
2/24/2017,2252.39,2253.93,2202.39,2212.04
2/27/2017,2212.87,2223.76,2199.4,2210.26
2/28/2017,2214.22,2216.98,2187.79,2191.25
3/1/2017,2195.25,2259.6,2195.25,2253.96
3/2/2017,2256.56,2269.47,2241.45,2254.51
3/3/2017,2244.31,2248.09,2228.38,2232.98
3/6/2017,2232.66,2240.03,2211.05,2217.41
3/7/2017,2212.81,2217.31,2198.21,2200.98
3/8/2017,2196.62,2216.67,2196.62,2213.24
3/9/2017,2215.88,2215.88,2167.04,2189.66
3/10/2017,2195.42,2224.01,2195.42,2200.03
3/13/2017,2200.2,2242.55,2200.2,2242.55
3/14/2017,2242.95,2249.26,2228.74,2238.38
3/15/2017,2244.71,2246.33,2228.72,2229.87
3/16/2017,2246.85,2285.17,2246.85,2283.7
3/17/2017,2285.74,2308.92,2284.23,2296.97
3/20/2017,2294.85,2295.07,2265.28,2281.45
3/21/2017,2280.19,2301.34,2243.34,2252.57
3/22/2017,2230.81,2230.81,2204.96,2223.84
3/23/2017,2216.35,2236.92,2213.96,2235.33
3/24/2017,2235.16,2245.11,2222.71,2234.82
3/27/2017,2215.3,2215.3,2189.23,2201.88
3/28/2017,2209.06,2225.41,2208.01,2225.41
3/29/2017,2235.73,2246.31,2202.8,2214.45
3/30/2017,2218.61,2221.62,2187.93,2209.1
3/31/2017,2203.46,2206.23,2175.96,2175.96
4/3/2017,2188.57,2223.94,2188.57,2219.88
4/4/2017,2215.65,2245.98,2212.81,2239.3
4/5/2017,2238.79,2262.18,2237.34,2253.64
4/6/2017,2243.86,2254.47,2228.48,2254.47
4/7/2017,2250.06,2255.72,2233.49,2248.33
4/10/2017,2250.93,2255.25,2243.26,2244.02
4/11/2017,2241.61,2253.02,2206.89,2221.82
4/12/2017,2223.29,2238.45,2212.6,2214.06
4/13/2017,2216.92,2238.09,2214.26,2233.63
4/18/2017,2237.96,2259.53,2231.06,2237.36
4/19/2017,2243.91,2276.46,2243.38,2274.69
4/20/2017,2273.77,2291.55,2267.55,2285.82
4/21/2017,2287.86,2300.71,2259.11,2264.07
4/24/2017,2283.16,2304.25,2283.16,2296.9
4/25/2017,2300.42,2353.17,2300.42,2353.17
4/26/2017,2354.17,2387.66,2342.28,2383.97
4/27/2017,2378.56,2393.45,2371.98,2382.78
4/28/2017,2384.53,2399.24,2368.94,2376.87
5/2/2017,2381.68,2398.73,2381.68,2392.09
5/4/2017,2395.19,2422.31,2365.66,2381
5/5/2017,2367.91,2385.44,2349.24,2382.17
5/8/2017,2389.8,2394.29,2360.64,2374.23
5/9/2017,2378.66,2414.73,2376.17,2413.53
5/10/2017,2409.88,2419.08,2375.44,2380.25
5/11/2017,2381.66,2408.99,2361,2364.93
5/12/2017,2367.93,2374.62,2358.91,2368.5
5/15/2017,2378.39,2388.7,2361.82,2377.15
5/16/2017,2375.63,2380.39,2323.57,2340.34
5/17/2017,2330.87,2337.51,2301.12,2302.21
5/18/2017,2299.09,2311.2,2263.06,2295.14
5/19/2017,2297.16,2334.82,2292.35,2328.7
5/22/2017,2336.02,2346.84,2304.8,2343.13
5/23/2017,2339.18,2342.23,2305.86,2307.84
5/24/2017,2305.98,2324.99,2292.01,2324.99
5/25/2017,2339.54,2363.03,2339.54,2358.41
5/26/2017,2353.12,2354.58,2326.28,2326.28
5/29/2017,2326.69,2331.27,2314.7,2323.58
5/30/2017,2315.74,2315.74,2286.41,2292.27
5/31/2017,2292.96,2317.62,2277.06,2281.18
6/1/2017,2283.62,2289.82,2267.37,2278.26
6/2/2017,2292.38,2303.21,2289.42,2303.21
6/5/2017,2301.67,2302.4,2271.97,2276.01
6/6/2017,2270.87,2307.5,2257.98,2303.68
6/7/2017,2308.36,2328.34,2305.34,2308.64
6/8/2017,2310.69,2343.56,2300.75,2340.23
6/9/2017,2339.71,2355.79,2330.72,2330.72
6/12/2017,2329.9,2329.9,2288.64,2295.01
6/13/2017,2297.3,2310.42,2284.71,2302.41
6/14/2017,2301.42,2311.02,2288.64,2295.99
6/16/2017,2293.17,2315.37,2290.96,2304.5
6/19/2017,2312.63,2337.06,2312.63,2334.27
6/20/2017,2327.84,2327.84,2297.65,2302.83
6/21/2017,2295.92,2319.13,2280.63,2319.13
6/22/2017,2313.6,2323.43,2300.68,2308.16
6/23/2017,2305.7,2317.13,2302.88,2304.48
6/26/2017,2313.84,2351.61,2313.84,2337.69
6/27/2017,2334.82,2355.53,2332.27,2345.05
6/28/2017,2343.41,2343.41,2322.38,2327.68
6/29/2017,2334.5,2350.41,2315.39,2329.26
6/30/2017,2324.71,2329.24,2297.08,2299.8
7/3/2017,2305.25,2323.74,2301.55,2323.74
7/4/2017,2317.64,2317.64,2293.08,2294.27
7/5/2017,2298.75,2307.87,2294.14,2307.49
7/6/2017,2309.29,2323.94,2288.76,2300.74
7/7/2017,2299.26,2306.23,2290.98,2295.82
7/10/2017,2305.52,2316.01,2290.47,2300.66
7/11/2017,2303.48,2312.57,2294.2,2297.73
7/12/2017,2297.08,2343.27,2297.08,2341.54
7/13/2017,2335.49,2350.83,2333.08,2350.83
7/14/2017,2349.47,2351.05,2333.11,2350.43
7/17/2017,2353.46,2379.2,2353.46,2372.17
7/18/2017,2367.99,2381.08,2355.4,2360.75
7/19/2017,2364,2378.42,2362.34,2374.31
7/20/2017,2375.73,2387.1,2357.35,2358.5
7/21/2017,2356.9,2370.28,2342.42,2343.1
7/24/2017,2344.63,2345.94,2329.49,2334.69
7/25/2017,2337.8,2346.12,2328.87,2341.36
7/26/2017,2344.28,2363.74,2344.28,2360.26
7/27/2017,2361.54,2363.85,2343.57,2350.91
7/28/2017,2344.85,2360.83,2331.71,2360.42
7/31/2017,2357.45,2388.25,2356.82,2374.17
8/1/2017,2377.03,2387.16,2366.02,2386.4
8/2/2017,2387.69,2397.4,2363.84,2366.06
8/3/2017,2365.65,2374.8,2353.22,2365.48
8/4/2017,2365.84,2385.36,2365.84,2380.16
8/7/2017,2380.96,2391.39,2376.42,2388.21
8/8/2017,2387.51,2425.02,2383.14,2425.02
8/9/2017,2420.38,2420.38,2391.26,2408.11
8/10/2017,2403.19,2412.2,2378.92,2382.67
8/11/2017,2373.71,2379.21,2364.3,2371.72
8/14/2017,2375.77,2388.28,2374.89,2376.66
8/16/2017,2378.88,2401.17,2378.88,2381.18
8/17/2017,2378.87,2381.49,2353.18,2353.18
8/18/2017,2346.8,2359.87,2338.6,2359.87
8/21/2017,2358.89,2378.2,2350.86,2377.28
8/22/2017,2380.47,2393.15,2376.43,2387.24
8/23/2017,2387.52,2395.62,2374.66,2391.06
8/24/2017,2395.3,2456.82,2395.3,2456.27
8/25/2017,2464.81,2481.63,2459.27,2471.74
8/28/2017,2474.13,2534.04,2470.06,2531.31
8/29/2017,2525.41,2525.41,2479.35,2497.58
8/30/2017,2507.29,2537.24,2503.35,2524.57
8/31/2017,2520.23,2532.83,2501.59,2516.26
9/1/2017,2512.46,2528.82,2508.86,2527.62
9/4/2017,2513.38,2525.72,2508.27,2519.42
9/5/2017,2521.04,2550.74,2513.24,2517.45
9/6/2017,2512.11,2528.3,2506.3,2512.4
9/7/2017,2511.82,2528.65,2482.13,2491.79
9/8/2017,2488.67,2499.63,2479.83,2483.58
9/11/2017,2489.43,2524.21,2489.43,2513.44
9/12/2017,2518.15,2536.08,2500.09,2505.88
9/13/2017,2507.73,2522.25,2499.45,2500.16
9/14/2017,2502.15,2511.08,2498.32,2507.43
9/15/2017,2507,2514.27,2492.89,2498.32
9/18/2017,2503.74,2525.41,2497.1,2501.75
9/19/2017,2495.79,2512.63,2495.79,2502.81
9/20/2017,2505.52,2518.1,2480.2,2499.63
9/21/2017,2501.16,2501.16,2464.53,2468.72
9/22/2017,2464.57,2481.28,2460.28,2480.73
9/25/2017,2479.08,2485.2,2453.15,2453.15
9/26/2017,2452.04,2461.48,2437.15,2443.34
9/27/2017,2447.67,2456.47,2430.03,2433.82
9/28/2017,2430.81,2440.4,2422.97,2427.04
9/29/2017,2430.17,2462.04,2430.17,2453.46
10/2/2017,2459.84,2480.47,2456.08,2469.58
10/3/2017,2471.22,2488.67,2465.9,2469.51
10/4/2017,2470.39,2489.93,2443.82,2444.19
10/5/2017,2444.16,2469.8,2439.73,2463.45
10/6/2017,2466,2485.35,2463.56,2479.46
10/9/2017,2483.61,2499.35,2479.67,2499.35
10/10/2017,2506.81,2519.73,2503.89,2516.49
10/11/2017,2520.81,2556.95,2519.87,2551.78
10/12/2017,2557.48,2566.02,2536.52,2537.69
10/13/2017,2538.56,2546.32,2528.16,2528.16
10/16/2017,2528.44,2546.95,2528.44,2534.52
10/17/2017,2534.17,2538.75,2514.36,2514.36
10/18/2017,2518.16,2526.25,2502.34,2502.34
10/19/2017,2490.24,2501.36,2465.78,2467.49
10/20/2017,2473.82,2486.56,2457.52,2465.51
10/23/2017,2466.64,2487.81,2466.64,2473.42
10/24/2017,2468.98,2474.35,2447.09,2448.45
10/25/2017,2449.02,2466.39,2443.27,2449.89
10/26/2017,2452.47,2463.63,2441.88,2456.17
10/27/2017,2462.46,2492.93,2454.83,2488.5
10/30/2017,2490.8,2521.41,2490.8,2517.03
10/31/2017,2514.24,2524.9,2504.11,2524.9
11/2/2017,2524.52,2532.85,2496.85,2501.4
11/3/2017,2503.49,2509.59,2483.21,2494.52
11/6/2017,2497.52,2522.12,2486.33,2515.34
11/7/2017,2521.05,2566.59,2521.05,2536.37
11/8/2017,2545.38,2548.95,2512.4,2513.34
11/9/2017,2513.25,2513.88,2466.03,2478.21
11/10/2017,2477.93,2482.26,2456.04,2457.62
11/13/2017,2458.9,2472.26,2442.08,2454.6
11/14/2017,2464.53,2477.1,2456.17,2464.35
11/15/2017,2460.26,2460.26,2412.78,2418.96
11/16/2017,2428.52,2438.67,2409.42,2411.11
11/17/2017,2412.64,2445.7,2410.81,2443.83
11/20/2017,2438.15,2470.34,2431.37,2468.09
11/21/2017,2469.21,2496.62,2465.91,2489.08
11/22/2017,2490.63,2500.37,2472.85,2489.5
11/23/2017,2482.04,2514.94,2473.79,2503.93
11/24/2017,2502.59,2518.04,2478.62,2479.25
11/27/2017,2477.97,2504.29,2471.74,2497.15
11/28/2017,2494.79,2498.45,2473.94,2485.71
11/29/2017,2491.96,2506.2,2436.24,2436.24
11/30/2017,2436.48,2449.14,2408.69,2408.69
12/1/2017,2411.13,2430.44,2376.91,2389.92
12/4/2017,2392.69,2424.97,2370.52,2404.15
12/5/2017,2403.25,2423.52,2396.6,2407.72
12/6/2017,2400.9,2405.69,2383.18,2394.67
12/7/2017,2396.49,2414,2378.22,2393.34
12/8/2017,2400.6,2426.9,2397.88,2408.83
12/11/2017,2410.81,2417.3,2381.8,2386.93
12/12/2017,2385.06,2413.68,2375.2,2413.68
12/13/2017,2411.34,2415.97,2400.94,2409.46
12/14/2017,2405.42,2434.61,2404.08,2434.61
12/15/2017,2430.72,2432.48,2402.95,2416.95
12/18/2017,2420.28,2466.08,2420.28,2466.08
12/19/2017,2465.96,2478.97,2455.99,2455.99
12/20/2017,2455.5,2473.47,2453.77,2459.33
12/21/2017,2460.57,2467.89,2450.37,2463.59
12/22/2017,2462.69,2468.27,2445.65,2445.65
12/27/2017,2445.51,2480.63,2445.51,2480.63
12/28/2017,2475.48,2484.41,2464.31,2480.25
12/29/2017,2479.48,2481.71,2452.07,2461.21
1/3/2018,2463.26,2474.76,2430.69,2463.25
1/4/2018,2473.23,2536.84,2473.23,2533.17
1/5/2018,2530.77,2538.34,2514.09,2529.55
1/8/2018,2534.53,2551.32,2529.45,2548.61
1/9/2018,2552.5,2555.69,2522.21,2528.38
1/10/2018,2531.05,2531.6,2499.76,2511.27
1/11/2018,2517.35,2534.56,2504.67,2534.56
1/12/2018,2536.81,2550.79,2527.02,2539.29
1/15/2018,2535.37,2546.66,2523.83,2542.65
1/16/2018,2541.61,2602.34,2529.68,2591.1
1/17/2018,2587.72,2606.59,2584.69,2600.37
1/18/2018,2604.79,2610.63,2591.22,2591.22
1/19/2018,2592.75,2604.46,2589.89,2601.82
1/22/2018,2600.44,2621.93,2599.95,2620.87
1/23/2018,2629.53,2650.16,2613.07,2630.37
1/24/2018,2629.4,2630.21,2606.34,2621.59
1/25/2018,2614.92,2616.47,2587.95,2589.3
1/26/2018,2592.23,2601.99,2587.26,2600.48
1/29/2018,2599.2,2607.83,2583.4,2593.4
1/30/2018,2581.75,2581.75,2557.59,2566.14
1/31/2018,2565.29,2577.48,2553.81,2553.81
2/1/2018,2558.83,2580.23,2511.05,2534.21
2/2/2018,2526.55,2530.02,2502.95,2507.24
2/5/2018,2492.39,2508.7,2482.56,2505.98
2/6/2018,2445.53,2450.47,2401.89,2412.03
2/7/2018,2426.89,2441.67,2421.19,2441.67
2/8/2018,2440.29,2445.8,2406.48,2406.48
2/9/2018,2396.78,2409.64,2375.41,2382.79
2/12/2018,2402.18,2430.88,2402.18,2414.41
2/13/2018,2417.65,2431.67,2416.23,2431.67
2/14/2018,2439.12,2449.79,2413.79,2449.79
2/15/2018,2461.15,2473.58,2423.57,2423.57
2/16/2018,2445.4,2448.61,2396.54,2406.96
2/19/2018,2409.93,2420.91,2399.39,2408.49
2/20/2018,2404.56,2415.33,2392.16,2413.23
2/21/2018,2409.27,2411.07,2392.71,2405.47
2/22/2018,2389.87,2416.42,2372.06,2410.69
2/23/2018,2412.41,2427.26,2393.61,2406.11
2/26/2018,2418.02,2429.68,2403.09,2408.63
2/27/2018,2417.07,2429.65,2411.49,2421.51
2/28/2018,2410.71,2410.71,2364.32,2364.32
3/1/2018,2361.73,2365.51,2316.63,2334.96
3/2/2018,2327.98,2330.15,2298.69,2314.23
3/5/2018,2303.1,2330.1,2296.48,2330.1
3/6/2018,2344.54,2351.07,2331.3,2339.51
3/7/2018,2327.37,2363.38,2317.42,2359.57
3/8/2018,2362.53,2362.53,2320.21,2322.09
3/9/2018,2322.03,2354.54,2295.87,2354.54
3/12/2018,2362.62,2380.48,2359.56,2378.72
3/13/2018,2379.28,2380.12,2349.35,2353.02
3/14/2018,2353.74,2355.06,2332.48,2335.97
3/15/2018,2343.78,2354.45,2319.47,2321.87
3/16/2018,2320.19,2324.41,2280.75,2285.08
3/19/2018,2285.14,2291,2248.53,2248.53
3/20/2018,2250.26,2278.69,2237.96,2272.09
3/21/2018,2268.87,2322.94,2268.87,2320.77
3/22/2018,2313.07,2329.54,2266.96,2274.1
3/23/2018,2254.88,2265.16,2230.87,2257.22
3/26/2018,2260.83,2270.45,2238.74,2240.65
3/27/2018,2258.98,2283.33,2246.32,2246.32
3/28/2018,2238.85,2238.85,2192.91,2203.7
3/29/2018,2215.94,2227.06,2210.26,2210.38
4/3/2018,2211.17,2249.4,2199.53,2239.15
4/4/2018,2238.25,2238.25,2197.99,2200.99
4/5/2018,2222.86,2247.25,2222.86,2243.58
4/6/2018,2244.33,2268.22,2231.61,2258.8
4/9/2018,2261.72,2288.2,2248.23,2262.16
4/10/2018,2280.21,2287.35,2253.65,2274.81
4/11/2018,2274.22,2287.53,2254.2,2271.93
4/12/2018,2270.78,2310.67,2267.99,2306.44
4/13/2018,2310.75,2321.97,2304.72,2310.32
4/16/2018,2311.13,2313.96,2291.08,2300.2
4/17/2018,2304.58,2310.61,2291.39,2307.95
4/18/2018,2306.43,2316.06,2293.11,2315.5
4/19/2018,2310.94,2341.94,2308.03,2324.73
4/20/2018,2322.32,2334.22,2298.2,2298.2
4/23/2018,2299.31,2309.34,2289.68,2291.59
4/24/2018,2296.24,2315.26,2269.06,2269.06
4/25/2018,2266.88,2276.97,2253.15,2257
4/26/2018,2257.11,2284.31,2253.3,2283.15
4/27/2018,2286.49,2291.15,2271.05,2276.41
4/30/2018,2277.25,2298.23,2277.11,2291.87
5/2/2018,2291.87,2306.05,2284.35,2291.92
5/4/2018,2280.5,2280.5,2227.94,2233.35
5/7/2018,2242.8,2251.42,2213.06,2214.36
5/8/2018,2215.62,2236.4,2210.68,2236.4
5/9/2018,2236.49,2282,2236.49,2281.12
5/10/2018,2292.11,2311.55,2279.41,2302.71
5/11/2018,2303.97,2329.36,2299.44,2329.36
5/14/2018,2328.58,2333.07,2308.97,2321.09
5/15/2018,2311.71,2311.71,2273.5,2276.45
5/16/2018,2278.96,2278.96,2254.88,2275.91
5/17/2018,2269.54,2280.22,2253.6,2255.78
5/18/2018,2256.15,2268.61,2222.17,2230.32
5/21/2018,2231.47,2272.61,2231.47,2268.39
5/22/2018,2267.88,2269.15,2237.66,2248.71
5/23/2018,2242.19,2242.19,2200.81,2209.32
5/24/2018,2212.23,2241.43,2208.72,2213.26
5/25/2018,2216.49,2226,2196.02,2213.24
5/28/2018,2214.87,2232.88,2204.55,2217.87
5/29/2018,2208.65,2208.65,2161.35,2191.95
5/30/2018,2186.58,2186.58,2151.5,2157.07
6/1/2018,2158,2190.26,2144.73,2190.26
6/4/2018,2198.46,2221.05,2198.35,2210.1
6/5/2018,2217.1,2255.95,2197.38,2255.95
6/6/2018,2259.34,2266.11,2247.02,2256.67
6/7/2018,2267.32,2287.02,2260.17,2270.75
6/8/2018,2260.53,2260.53,2244.42,2250.06
6/11/2018,2259.61,2266.29,2229.68,2234.52
6/12/2018,2237.53,2256.63,2235.84,2252.39
6/13/2018,2256.86,2256.86,2227.14,2238.94
6/14/2018,2232.51,2247.99,2219.84,2238.39
6/15/2018,2240.09,2245.12,2203.01,2203.01
6/18/2018,2203.75,2209.5,2146.34,2150.98
6/19/2018,2137.66,2137.66,2108.1,2120.75
6/20/2018,2126.96,2176.46,2126.96,2154.18
6/21/2018,2159.39,2167.56,2127.92,2150.91
6/22/2018,2158.13,2174.15,2155.02,2162.88
6/25/2018,2154.93,2177.65,2149.03,2155.9
6/26/2018,2156.24,2174.11,2151.81,2153.4
6/27/2018,2149.33,2154.87,2129.8,2143.25
6/28/2018,2141.71,2141.71,2096.93,2098.75
6/29/2018,2111.05,2135.47,2111.05,2135.47
7/2/2018,2119.7,2125.11,2097.76,2119.31
7/3/2018,2125.36,2162.03,2123.69,2160.24
7/4/2018,2156.43,2182.51,2156.39,2182.51
7/5/2018,2164.27,2184.32,2154.51,2156.59
7/6/2018,2158.24,2165.15,2148.83,2152.06
7/9/2018,2162.62,2174.69,2141.14,2151.7
7/10/2018,2154.32,2194.86,2144.66,2177.67
7/11/2018,2171.87,2171.87,2150.88,2154.28
7/12/2018,2160.13,2169.94,2157.49,2161.2
7/13/2018,2169.37,2173.75,2147.66,2157.14
7/16/2018,2155.15,2165.93,2133.98,2133.98
7/17/2018,2141.57,2154.62,2132.06,2153.21
7/18/2018,2155.27,2167.04,2140.81,2149.12
7/19/2018,2137.6,2150.64,2127.36,2146.82
7/20/2018,2142.09,2182.92,2138.68,2182.92
7/23/2018,2189.2,2213.88,2184.77,2204.53
7/24/2018,2209.65,2249.28,2209.65,2244.27
7/25/2018,2250.61,2268.2,2236.63,2260.7
7/26/2018,2263.96,2309.86,2263.96,2304.67
7/27/2018,2306.43,2309.18,2285.08,2290.77
7/30/2018,2289.23,2327.77,2281.26,2327.77
7/31/2018,2322.89,2327.2,2294.9,2302.13
8/1/2018,2304.04,2315.48,2278.54,2315.48
8/2/2018,2309.85,2309.85,2278.44,2283.94
8/3/2018,2284.28,2301.97,2277.56,2286.92
8/6/2018,2290.1,2295.82,2267.3,2295.82
8/7/2018,2295.3,2309.59,2291.68,2304.11
8/8/2018,2321.55,2331.79,2301.11,2307.12
8/9/2018,2308.44,2324.73,2292.39,2324.73
8/10/2018,2308.65,2308.65,2247.15,2247.15
8/13/2018,2243.43,2271.34,2230.73,2260.88
8/14/2018,2268.7,2285.87,2252.28,2272.73
8/16/2018,2262.45,2268.24,2244.42,2262.1
8/17/2018,2265.39,2265.39,2217.74,2217.74
8/20/2018,2225.55,2243.71,2225.55,2236.08
8/21/2018,2241.25,2286.19,2241.25,2281.02
8/22/2018,2275.86,2308.85,2272.72,2295.63
8/23/2018,2295.14,2331.93,2285.59,2322.86
8/24/2018,2322.94,2322.94,2308.45,2312.7
8/27/2018,2318.85,2372.83,2318.85,2369.97
8/28/2018,2374.8,2395.77,2361.78,2390.42
8/29/2018,2386.53,2390.36,2375.47,2380.68
8/30/2018,2381.65,2387.65,2352.67,2353.92
8/31/2018,2348.6,2352.7,2333.37,2337.96
9/3/2018,2340.08,2370.82,2337.21,2355.67
9/4/2018,2361.39,2377.02,2312.13,2321.24
9/5/2018,2320.8,2325.39,2295.51,2295.51
9/6/2018,2291.67,2313.51,2290.73,2293.01
9/7/2018,2294.98,2303.91,2253.47,2257.3
9/10/2018,2258.76,2274.96,2251.92,2270.83
9/11/2018,2262.79,2271.93,2234.38,2248.35
9/12/2018,2252.17,2264.81,2210.16,2210.16
9/13/2018,2213.26,2250.11,2213.26,2233.46
9/14/2018,2243.41,2250.02,2217.53,2232.07
9/17/2018,2230.43,2231.99,2209.37,2210.99
9/18/2018,2209.74,2248.51,2209.74,2231.04
9/19/2018,2239.49,2269.89,2221.57,2259.1
9/20/2018,2261.41,2272.24,2253.6,2258.63
9/21/2018,2266.96,2286.76,2256.52,2257.47
9/24/2018,2261.65,2283.58,2261.65,2280.6
9/25/2018,2285.8,2310.95,2280.16,2290.19
9/26/2018,2292.73,2304.45,2285.3,2304.45
9/27/2018,2300.58,2315.07,2284.49,2315.07
9/28/2018,2304.24,2310.37,2258.47,2285.11
10/1/2018,2290.8,2320.98,2281.78,2284.01
